text,rating,date,location
,,,"Bedford Stuyvesant, Brooklyn, NY"
,,,"Bedford Stuyvesant, Brooklyn, NY"
,,,
,,,"Bedford Stuyvesant, Brooklyn, NY"
,,,"Bedford Stuyvesant, Brooklyn, NY"
,,,
,5 star rating,"Dec 24, 2018",
,5 star rating,,
,,"Dec 24, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Fantastic cheap and cheerful Thai. I have almost had the entire menu here as I have been here at least a dozen times in past 5 years. Never a disappointment. <br>The dishes are nice and spicy too!! Love it.</span>",5 star rating,"Jan 13, 2016","Cheltenham, Australia"
,,,"Cheltenham, Australia"
,,,"Cheltenham, Australia"
,,,
,,,"Cheltenham, Australia"
,,,"Cheltenham, Australia"
,,,
,5 star rating,"Jan 13, 2016",
,5 star rating,,
,,"Jan 13, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Only had to wait a few short minutes to be seated even though the place was packed.<br>The menu is pretty extensive and your eyes go all over the place trying to decide what to get. We started with a Thai iced tea (standard flavor), KEUW TIEW LOD (vegetarian rolls) and the corn. The rolls were excellent and a unique flavor, the corn was also really good but not exactly Thai in my opinion, but tasty  nonetheless. For our entrees we got the fried pork (didn't personally eat it but was told it was very good) and the STIR FRIED CHILLI BASIL W/ RICE with chicken..I thought it was really fishy tasting and couldn't eat it. Overall great place to try.</span>",4 star rating,"Mar 25, 2016","Ormond Beach, FL"
,,,"Ormond Beach, FL"
,,,"Ormond Beach, FL"
,,,
,,,"Ormond Beach, FL"
,,,"Ormond Beach, FL"
,,,
,4 star rating,"Mar 25, 2016",
,4 star rating,,
,,"Mar 25, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">G'day mates! Today was my first time in Sydney and I was dying to try this place. It was about 6pm on a Sunday and the line was already out the door. We waited about 6 or 7 minutes to be seated at a table for two. The service was not great, (maybe because they are always so busy) but it wasn't bad either. Mediocre at best. Chicken satay as an appetizer with peanut sauce. The flavors were great but the meat was a little overcooked. I had the salmon salad as my meal and it was cooked perfectly; very rare for me to have salmon at the perfect meat temperature. The salad has a nice kick to it. The mango sticky rice is to die for! Overall it was a great experience!</span>",4 star rating,"Jul 9, 2016","Baltimore, MD"
,,,"Baltimore, MD"
,,,"Baltimore, MD"
,,,
,,,"Baltimore, MD"
,,,"Baltimore, MD"
,,,
,4 star rating,"Jul 9, 2016",
,4 star rating,,
,,"Jul 9, 2016",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Fantastic Thai food, amongst the best I've ever eaten.</span>",5 star rating,"Jan 28, 2019","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,5 star rating,"Jan 28, 2019",
,5 star rating,,
,,"Jan 28, 2019",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">This place is amazing thats all i could say. Delicious food always fresh and prompt service though some servers are day dreaming but hella good food.</span>",4 star rating,"Jan 27, 2017","Merrylands, Australia"
,,,"Merrylands, Australia"
,,,"Merrylands, Australia"
,,,
,,,"Merrylands, Australia"
,,,"Merrylands, Australia"
,,,
,4 star rating,"Jan 27, 2017",
,4 star rating,,
,,"Jan 27, 2017",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
text,rating,date,location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",4 star rating,"Jan 1, 2015","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",4 star rating,"Jan 1, 2015","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
,,,
,,,Pork belly is really excellent as well as the 
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Authentic Thai food. The Stir fried fresh ginger with chicken was great - i like the combination of cilantro and mushroom.<br><br>It is a very efficient restaurant - waiters move very fast and you see the staff in the open kitchen moving fast as well. You will subconsciously eat fast (so watch out for indigestion.)<br><br>I would have given it 5* had the Kuew Tiew Lod crepe/skin was not broken.</span>",4 star rating,"Jan 1, 2015",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Authentic Thai food. The Stir fried fresh ginger with chicken was great - i like the combination of cilantro and mushroom.<br><br>It is a very efficient restaurant - waiters move very fast and you see the staff in the open kitchen moving fast as well. You will subconsciously eat fast (so watch out for indigestion.)<br><br>I would have given it 5* had the Kuew Tiew Lod crepe/skin was not broken.</span>",4 star rating,"Jan 1, 2015",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Authentic Thai food. The Stir fried fresh ginger with chicken was great - i like the combination of cilantro and mushroom.<br><br>It is a very efficient restaurant - waiters move very fast and you see the staff in the open kitchen moving fast as well. You will subconsciously eat fast (so watch out for indigestion.)<br><br>I would have given it 5* had the Kuew Tiew Lod crepe/skin was not broken.</span>",4 star rating,"Jan 1, 2015",Location
,,,Location
,,,Location
,,,
,,,Location
,,,Location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Authentic Thai food. The Stir fried fresh ginger with chicken was great - i like the combination of cilantro and mushroom.<br><br>It is a very efficient restaurant - waiters move very fast and you see the staff in the open kitchen moving fast as well. You will subconsciously eat fast (so watch out for indigestion.)<br><br>I would have given it 5* had the Kuew Tiew Lod crepe/skin was not broken.</span>",4 star rating,"Jan 1, 2015","Kew Gardens, NY"
,,,"Kew Gardens, NY"
,,,"Kew Gardens, NY"
,,,
,,,"Kew Gardens, NY"
,,,"Kew Gardens, NY"
,,,
,4 star rating,"Jan 1, 2015",
,4 star rating,,
,,"Jan 1, 2015",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">wow! It provides great services. The food is very great and delicious. I'm so happy with their service and food.</span>",4 star rating,"Mar 22, 2018",Australia
,,,Australia
,,,Australia
,,,
,,,Australia
,,,Australia
,,,
,4 star rating,"Mar 22, 2018",
,4 star rating,,
,,"Mar 22, 2018",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Thai with an urbane vibe - place was hopping on a Sunday evening. Careful on the spice - wouldn't come if you don't handle spice well. Their 3-star is more like 5-star at other establishments. <br><br>Highlights<br>Grilled beef - grilled perfectly and very flavorful<br>Pad khee mao - very spicy, but tasty<br><br>Lowlights<br>Pork belly soup - very sour and spicy. Didn't find this particularly agreeable with our palates.<br><br>Service was fairly mediocre. We were nearly inclined to cancel our last dish, which still hadn't arrived when we had nearly finished our meal. <br><br>Restaurant is bi-level, upstairs feels rather crammed - would recommend seating on the ground level if available.</span>",3 star rating,"Dec 17, 2012","Seattle, WA"
,,,"Seattle, WA"
,,,"Seattle, WA"
,,,
,,,"Seattle, WA"
,,,"Seattle, WA"
,,,
,3 star rating,"Dec 17, 2012",
,3 star rating,,
,,"Dec 17, 2012",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">the best thai food we had in a while, everything is quite tasty and authentic. the place is quite packed during the prime dining hours, so come before 6 to avoid the wait<br><br>they only take cash, so come prepared</span>",5 star rating,"Dec 25, 2015","Chicago, IL"
,,,"Chicago, IL"
,,,"Chicago, IL"
,,,
,,,"Chicago, IL"
,,,"Chicago, IL"
,5 star rating,"Dec 25, 2015",
,5 star rating,,
,,"Dec 25, 2015",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Oh, how I love home, but it makes me cry.  Literally.  I love spicy food and will mnuch away on fresh jalapenos.  I even tried a Naga Jolokia once, which is rated at 1 million scoville units.  I spit it out after chewing it up as I have watched people get convulsions from swallowing one.  But Home's chicken larb has me crying like a group of teenage girls watching a double feature of Titanic and The Notebook.  Frankly, I would be crying too if I had to watch that double feature but for the several hours wasted from my life...<br><br>Anyways, Home.  I really think some of the best Thai in Sydney and, after living in Newtown where it is a city ordinance to have at least 50% of all restaurants be Thai, I think I know what I am talking about.  Just be warned though, unless you want to spend the next day dragging your ass on the ground like a dog, stay away from the spicy preparations!</span>",5 star rating,"Mar 7, 2013","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,5 star rating,"Mar 7, 2013",
,5 star rating,,
,,"Mar 7, 2013",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Home thai, is hands down the best City joint for Thai food. <br><br>The food is fantastic fresh and Cheap as chips we're talking 8-10$ mains here people how my a restaurant that does this and the food is coming from a kitchen not a luke warm bin and I will give you my beloved coopers pale ale baseball cap.<br><br>There is no booking system and its a popular place with the local city workers so you want to rock up around 15 minutes past the hour or before it to miss the atypica 12 noon 1300hrs lunch time slots.<br><br>Its also surprisingly quiet on Saturday afternoons as well so if you're knocking about the city on the weekend swing by for a power up.<br><br>Number 7 (Prawn and pork dumplings) Number 44 (BBQ pork with a boiled egg!!! Joy!) and number 12 (Dried beef)  yes the ones that look like dried cat poo's please.<br><br>They've posted some rather helpful pictures for the language morons like myself but even vastly more intelligent people then myself who venture off into the un-pictured territory of the menu have said how much the enjoy the food. <br><br>Just go now immediately write your name on the clipboard out the front take ya number it won't take long.</span>",5 star rating,"Jan 28, 2012",Australia
,,,Australia
,,,Australia
,,,
,,,Australia
,,,Australia
,,,
,5 star rating,"Jan 28, 2012",
,5 star rating,,
,,"Jan 28, 2012",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">This place ALWAYS has a lineup outside .. and now I realize why. <br><br>For a newcomer to Sydney, it's important to note that Thai restaurants are ... of no shortage. Kinda like sushi restaurants to Vancouver, there's probably hundreds and hundreds (no exaggeration). I think the difference between them is ... well, quality and price, naturally. There's a ton of fast-food type joints, where you can get a pad thai, pad see ew plate for under ten bucks. This would be roughly thrown together. On the contrary, you can hit up Sailor Thai or Spice I Am for a significantly higher price .... and there, you'll see the price and quality. <br><br>Home is in between in price. Not bad in quality. <br><br>Also not the best service, but maybe it's because they know they have line ups around the block. That, and this is not a tip-based country.<br><br>I had a som tam thai (a staple of mine when I lived in Thailand) -- it wasn't bad. Not too spicy and enough dressing. The curry was pretty thick. The crispy pork belly and greens is a tad spicy. Pad Thais (regular and with thin vermicelli) isn't the best I've had ... but not the worse. There's also the mango and sticky rice dessert .... really good. And another dessert with taro. <br><br>Would I come back and line up forever outside? Definitely no. But if you come a before closing, 9:30 ish, you can get a seat pretty quick.</span>",4 star rating,"Jan 24, 2013","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Jan 24, 2013",
,4 star rating,,
,,"Jan 24, 2013",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">I think Thai food has become my favourite asian cuisine, (with Japanese being a strong 2nd), and 'Home Thai Restaurant' has hit a home run. Brought one of my best mates along with me for dinner at this awesome restaurant and it didn't disappoint, everything was near perfect; the service, the friendliness of the staff, atmosphere and most importantly the food! The menu you read from had photos of the food you were about to order, so you knew exactly what you were getting. When the food hit the table, our jaws dropped, because what we saw in front of us was exactly like the photos in the menu (which is rare) and they looked and smelled absolutely amazing! Mind you, the whole place gave off a nice aroma. My mate has very high expectations when it comes to food and he was in love with the place... now that's saying something ;) <br><br>Honestly please try this place out. Grab your friends, lovers, sisters, brothers, dads, mums, cousins etc. and give this Thai restaurant a go, it won't fail you.</span>",5 star rating,"May 12, 2013","Sydney, Australia"
